id,text,associated_user,lang,time_zone,geolocation,recorded_at,occurred_at
5766,"RT @Mark_Beech: Bentley, Astons, 10 Jaguar E-Types sell as Brexit boosts auction @handhauctions @artinfodotcom https://t.co/IWFm1W85xI",3026523791,en,,,2016-10-15 01:23:36.995148,2016-10-15 01:23:36
5767,RT @endtimesalert: Pound Sterling Could Lose its Reserve Currency Status as Brexit Hardens...https://t.co/yZZnkgILtf,758190918830874625,en,,,2016-10-15 01:23:42.105994,2016-10-15 01:23:41
5768,RT @Hora20: Hay temor de lo que pasó con las encuestas en Reino Unido con el Brexit y Colombia con el plebiscito puede pasar en EE.UU @Chri…,150375824,es,,,2016-10-15 01:23:45.044353,2016-10-15 01:23:44
5769,"RT @Mark_Beech: Bentley, Astons, 10 Jaguar E-Types sell as Brexit boosts auction @handhauctions @artinfodotcom... https://t.co/JlJKk4Jyn6",3183324583,en,,,2016-10-15 01:23:48.376978,2016-10-15 01:23:37
5770,"RT @LoriJagla: @BretBaier Remember #Brexit . Polls were wrong, people silent til it mattered. Americans will not stand for a corrupt Govt.",45687114,en,Pacific Time (US & Canada),,2016-10-15 01:23:51.392923,2016-10-15 01:23:51
5771,"RT @dontbrexitfixit: I can only speak for myself, and probably at least 16 million others @donaldtusk, when I say I choose NO Brexit https:…",1346755638,en,,,2016-10-15 01:23:52.692465,2016-10-15 01:23:52
5772,"RT @DavidAllenGreen: Two JoK Brexit posts which may (not) still be relevant.

Nineteen hurdles: https://t.co/HKXadP5dBK

Four tensions: htt…",432735135,en,London,,2016-10-15 01:23:53.360486,2016-10-15 01:23:53
5773,"RT @michaelkeyes: Don't trust the polls: 
They were wrong about Reagan
They were wrong about the 2014 midterms
They were wrong about Brexit…",2316751902,en,,,2016-10-15 01:23:53.530971,2016-10-15 01:23:53
5774,"RT @Mark_Beech: Bentley, Astons, 10 Jaguar E-Types sell as Brexit boosts auction @handhauctions @artinfodotcom https://t.co/IWFm1W85xI",3183324583,en,,,2016-10-15 01:23:55.971304,2016-10-15 01:23:55
5775,"RT @ZarzosoLowe: If I ever go to court, I'll present all of my false evidence on the side of a huge red fucking bus and get away with murde…",164265990,en,London,,2016-10-15 01:24:08.423738,2016-10-15 01:24:08
5776,RT @Theresa_Maybe: After Brexit I guarantee we will give £350m to the NHS. Of course by then it'll only be worth £1.75p.,2325800227,en,Casablanca,,2016-10-15 01:24:10.911521,2016-10-15 01:24:10
5777,"RT @Mark_Beech: Bentley, Astons, 10 Jaguar E-Types sell as Brexit boosts auction @handhauctions @artinfodotcom... https://t.co/JlJKk4Jyn6",2419385358,en,Pacific Time (US & Canada),,2016-10-15 01:24:12.873501,2016-10-15 01:24:12
5778,RT @Independent_ie: Convicted murderer 'at large' in Ireland claimed he couldn't return to UK because of Brexit https://t.co/DdnuVPjwM0 htt…,528607960,en,London,,2016-10-15 01:24:15.262208,2016-10-15 01:24:15
5779,RT @stuartmillar159: Since Brexit vote: Butter prices up 58%. Sugar up 37%. Beef up 33%. Pork up 18%. Wheat up 17%... https://t.co/v0187QNE…,157612903,en,Greenland,,2016-10-15 01:24:24.200568,2016-10-15 01:24:23
5780,RT @fahed_alzaim: Here's Just How Much More Expensive #Food Has Got Since The #Brexit Vote - #BuzzFeed #UK #EU  https://t.co/NcS04BRYEE,774510439824822273,en,,,2016-10-15 01:24:26.228631,2016-10-15 01:24:26
5781,"RT @Mark_Beech: Bentley, Astons, 10 Jaguar E-Types sell as Brexit boosts auction @handhauctions @artinfodotcom https://t.co/IWFm1W85xI",2419385358,en,Pacific Time (US & Canada),,2016-10-15 01:24:26.577853,2016-10-15 01:24:26
5782,"RT @Mark_Beech: Bentley, Astons, 10 Jaguar E-Types sell as Brexit boosts auction @handhauctions @artinfodotcom... https://t.co/JlJKk4Jyn6",3303188901,en,,,2016-10-15 01:24:30.294418,2016-10-15 01:24:29
5783,"RT @Mark_Beech: Bentley, Astons, 10 Jaguar E-Types sell as Brexit boosts auction @handhauctions @artinfodotcom https://t.co/IWFm1W85xI",3303188901,en,,,2016-10-15 01:24:39.336332,2016-10-15 01:24:39
5784,RT @RajaKorman: Brexit should be a lesson to others that exit from EU doesn't exempt you from globalization;it just gives you less power to…,749925932534788097,en,,,2016-10-15 01:24:39.640147,2016-10-15 01:24:39
5785,"RT @Mark_Beech: Bentley, Astons, 10 Jaguar E-Types sell as Brexit boosts auction @handhauctions @artinfodotcom... https://t.co/JlJKk4Jyn6",703598066511814656,en,Pacific Time (US & Canada),,2016-10-15 01:24:40.916754,2016-10-15 01:24:40
5786,"RT @AlessandroSanos: Tesco on #Brexit ""While politicians can deny reality, a shampoo produced on the continent is now 17% more expensive"" h…",3080437546,en,,,2016-10-15 01:24:41.303608,2016-10-15 01:24:41
5787,"RT @michaelkeyes: Don't trust the polls: 
They were wrong about Reagan
They were wrong about the 2014 midterms
They were wrong about Brexit…",719293082877825024,en,,,2016-10-15 01:24:42.026509,2016-10-15 01:24:41
5788,RT @BruceReuters: The view from economists polled by Reuters this week on how #Brexit might go: https://t.co/6fjdlXjESE,749925932534788097,en,,,2016-10-15 01:24:44.768871,2016-10-15 01:24:44
5789,"RT @Mark_Beech: Bentley, Astons, 10 Jaguar E-Types sell as Brexit boosts auction @handhauctions @artinfodotcom https://t.co/IWFm1W85xI",703598066511814656,en,Pacific Time (US & Canada),,2016-10-15 01:24:48.918218,2016-10-15 01:24:48
5790,RT @DavidHeadViews: The Economist: The volume of UK's exported goods is actually lower than it was before the #Brexit vote. So much for ben…,749925932534788097,en,,,2016-10-15 01:24:56.397665,2016-10-15 01:24:56
5791,"RT @JoePajak: EU Referendum inadvertently legitimised xenophobia, prejudice and racism; time for MPs with courage and decency to… ",72684950,en,Athens,,2016-10-15 02:20:24.869036,2016-10-15 02:20:24
5792,RT @J4cobite: @IndigoFast @pressjournal @encourager58 #indyref UK in deep sh1t after #Brexit ?,2214003986,en,Casablanca,,2016-10-15 02:20:28.683383,2016-10-15 02:20:28
5793,RT @Manville54: 17.4 milion people do not want to debate Brexit we want action or we should de-select all 650 mp's theyre a disgrac… ,313502117,en,,,2016-10-15 02:20:32.054177,2016-10-15 02:20:31
5794,"RT @Mark_Beech: Bentley, Astons, 10 Jaguar E-Types sell as Brexit boosts auction @handhauctions @artinfodotcom... https://t.co/JlJKk4Jyn6",2409633918,en,,,2016-10-15 02:20:33.973894,2016-10-15 02:20:33
5795,"RT @JeremyCorbyn4PM: The Tories have no game plan for Brexit, nor do they have any cards. We need to have input from ALL sides to have a… ",20013397,en,,,2016-10-15 02:20:34.442345,2016-10-15 02:20:34
5796,RT @barryjbutler: Now what we need is #Cameron advising his Tory fans to vote #LibDem in his old constituency. What a great message t… ,72684950,en,Athens,,2016-10-15 02:20:42.596414,2016-10-15 02:20:42
5797,RT @DavidHeadViews: The Economist: The volume of UK's exported goods is actually lower than it was before the #Brexit vote. So much for ben…,131225476,en,London,,2016-10-15 02:20:43.919488,2016-10-15 02:20:43
5798,"RT @RCorbettMEP: Another consequence of #brexit no one explained: Brits will lose out on #RoamingCharges :
https://t.co/pxwNk7CTyB via @qz",20013397,en,,,2016-10-15 02:20:55.797691,2016-10-15 02:20:55
5799,RT @TomLondon6: Post-Brexit the UK badly needs a written constitution like all other European countries and like almost all other countries…,482427106,en,,,2016-10-15 02:21:02.929945,2016-10-15 02:21:02
5800,RT @JamesMelville: The government's plan for Brexit is revealed... https://t.co/uCFabLy7cI,20013397,en,,,2016-10-15 02:21:03.981574,2016-10-15 02:21:03
5801,"RT @KGBVeteran: Right before BREXIT a leftist (Pro-Remain) was killed and blamed on the ""LEAVE"" supporters. Everything repeats itself. #Kan…",15828458,en,America/Los_Angeles,,2016-10-15 02:21:07.918571,2016-10-15 02:21:07
5802,"RT @NoBagelsNoKebab: THE JEWS TOLD US HUMANS
WE'D NEVER GET #BREXIT.
WE GOT IT!
Now they say we'll never get #Trump!
Don't you believe it!…",3179698566,en,Pacific Time (US & Canada),,2016-10-15 02:21:10.136199,2016-10-15 02:21:09
5803,RT @nadanovonofront: A PEC 241 virou o nosso Brexit (agora que viram a feiúra do bicho ninguém assume a paternidade) https://t.co/Jc3bVHTLpR,766752874512670720,pt,,,2016-10-15 02:21:10.662903,2016-10-15 02:21:10
5804,"RT @skandalmandan: https://t.co/NM5HJNYbVb
https://t.co/VgncozqOTA
Refusing to pander to racism,
Merkel’s the statesman
May will never be.",745864454047399936,en,,,2016-10-15 02:21:17.021514,2016-10-15 02:21:16
5805,"RT @EnemyWithinn: @LouiseMensch 

Louise you did a good job with brexit. But you're out of your depth here. America is the big league honey…",704470380690456579,en,Pacific Time (US & Canada),,2016-10-15 02:21:19.945405,2016-10-15 02:21:19
5806,"RT @theMuppetPuppet: Ptolemy Map of Closer and Further Europe 
pre-Brexit
oil on canvas 2016
https://t.co/1RgbMnExv7
#Brexit https://t.co/j…",376775407,en,America/Detroit,,2016-10-15 02:21:26.203493,2016-10-15 02:21:25
5807,"RT @Mark_Beech: Bentley, Astons, 10 Jaguar E-Types sell as Brexit boosts auction @handhauctions @artinfodotcom... https://t.co/JlJKk4Jyn6",3374558337,en,,,2016-10-15 02:21:28.068743,2016-10-15 02:21:27
5808,"RT @RogueCoder250: The real reason they don't want us to leave.
https://t.co/CaSNQ6kAND https://t.co/CKwsaE6lQN",4143146829,en,Paris,,2016-10-15 02:21:32.527916,2016-10-15 02:21:32
5809,RT @JamesBlunt: Today is the 950th anniversary of my family’s arrival in England as illegal immigrants and I still don’t feel welcome. #Bre…,382958258,en,Casablanca,,2016-10-15 02:21:32.545127,2016-10-15 02:21:32
5810,RT @FrancisGeorge69: This is difficult.We did NOTvote for more poverty.Many voted tostop immigration.Some voted to keep status quo but h… ,517136721,en,Madrid,,2016-10-15 02:21:34.789718,2016-10-15 02:21:34
5811,"RT @SJ_Powell: Most Brits don't go outside the UK or if they do it's for 1 or 2wks holiday in a hotel with wifi!
None story! https://t.co/C…",1607967380,en,,,2016-10-15 02:21:36.203689,2016-10-15 02:21:35
5812,RT @Pete_Spence: Who voted for Brexit? https://t.co/RIRH3KZ6Bk https://t.co/si04K3WWE4,21247171,en,London,,2016-10-15 02:21:38.091058,2016-10-15 02:21:37
5813,"RT @Mark_Beech: Bentley, Astons, 10 Jaguar E-Types sell as Brexit boosts auction @handhauctions @artinfodotcom... https://t.co/JlJKk4Jyn6",2310322634,en,Pacific Time (US & Canada),,2016-10-15 02:21:53.558347,2016-10-15 02:21:53
5814,RT @Uigeach1: After Brexit - on WTO terms - you'll be able to fit 40% of Scottish lamb exports on single container - end of croft… ,78397431,en,Edinburgh,,2016-10-15 02:21:59.171912,2016-10-15 02:21:58
5815,"RT @Mark_Beech: Bentley, Astons, 10 Jaguar E-Types sell as Brexit boosts auction @handhauctions @artinfodotcom... https://t.co/JlJKk4Jyn6",2358625838,en,,,2016-10-15 02:22:02.01709,2016-10-15 02:22:01
5816,RT @tomphillipsin: Britain is now a global joke (but at least we still have @MarinaHyde) https://t.co/CwYlqH567V brilliant piece on the buf…,745864454047399936,en,,,2016-10-15 02:22:08.733336,2016-10-15 02:22:08
5817,"RT @ereguly: After #Brexit, all signs point to #Ireland being next to leave EU https://t.co/uXZZaeNGYV",8736882,en,Eastern Time (US & Canada),,2016-10-15 02:22:09.446977,2016-10-15 02:22:09
5818,"RT @SJ_Powell: Legal challenger to Brexit wants politicians jailed for 'lying' during #EUref campaign 
That's #ProjectFear busted

https://…",1607967380,en,,,2016-10-15 02:22:13.537077,2016-10-15 02:22:13
5819,"RT @RogueCoder250: The real reason they don't want us to leave.
https://t.co/CaSNQ6kAND https://t.co/CKwsaE6lQN",745014260087070720,en,London,,2016-10-15 02:22:21.819094,2016-10-15 02:22:21
5820,"RT @Mark_Beech: Bentley, Astons, 10 Jaguar E-Types sell as Brexit boosts auction @handhauctions @artinfodotcom... https://t.co/JlJKk4Jyn6",3267845726,en,,,2016-10-15 02:22:24.522811,2016-10-15 02:22:24
5821,"RT @JimKerr1973: Heres a new flag for Remoaners, think you had better start waving it as the UK is having #brexit the Foreign rag of… ",1607967380,en,,,2016-10-15 02:22:37.592845,2016-10-15 02:22:37
5822,"RT @mstucklin: Home sales bounce back in August, but Brexit effect starting to show up in Alicante and Malaga https://t.co/zsReCFfodm",76026627,en,Madrid,,2016-10-15 02:22:39.104892,2016-10-15 02:22:38
5823,"RT @Mark_Beech: Bentley, Astons, 10 Jaguar E-Types sell as Brexit boosts auction @handhauctions @artinfodotcom... https://t.co/JlJKk4Jyn6",2209570759,en,Pacific Time (US & Canada),,2016-10-15 02:22:43.078564,2016-10-15 02:22:42
5824,"RT @Stephen_Curry: But Leave voters were explicitly promised extra money for NHS. 

Brexit means whatever is convenient.  https://t.co/N3xt…",63581725,en,,,2016-10-15 02:22:52.518419,2016-10-15 02:22:52
5825,RT @RajaKorman: Brexit should be a lesson to others that exit from EU doesn't exempt you from globalization;it just gives you less power to…,68412823,en,London,,2016-10-15 02:22:56.721846,2016-10-15 02:22:56
5826,"RT @Betsalat: Si voleu entendre Boris Johnson, del minut 5 al 9| Full Press Conference - Boris Johnson &amp; Co after the #Brexit vote https://…",277173633,en,,,2016-10-15 02:23:10.814401,2016-10-15 02:23:10
5827,"RT @Charbo78: @chriskrokshow Chris, remember the polls during Brexit.  No one said it would ever happen.",18028698,en,Eastern Time (US & Canada),,2016-10-15 02:23:15.784247,2016-10-15 02:23:15
5828,RT @paulmasonnews: By signing a pledge to vote down hard Brexit in Commons opposition parties can destroy May's negotiating position https:…,18431566,en,London,,2016-10-15 02:23:16.339655,2016-10-15 02:23:16
5829,"RT @ereguly: After #Brexit, all signs point to #Ireland being next to leave EU https://t.co/uXZZaeNGYV",716767065890103296,en,,,2016-10-15 02:23:19.533292,2016-10-15 02:23:19
5830,RT @trevdick: #May tries to silence Bank of England Governor for his honesty on #Brexit #WitneyByElection https://t.co/ToSFIIubUY,127970776,en,London,,2016-10-15 02:23:24.915395,2016-10-15 02:23:24
5831,"RT @ereguly: After #Brexit, all signs point to #Ireland being next to leave EU https://t.co/uXZZaeNGYV",713464554617970688,en,Eastern Time (US & Canada),,2016-10-15 02:23:28.634497,2016-10-15 02:23:28
5832,"RT @andrewlawrence: Race hate crimes up 41% since Brexit, and that's just the BBC's employment policy towards white blokes.",128633483,en,London,,2016-10-15 02:23:33.060242,2016-10-15 02:23:32
5833,"RT @DavidJo52951945: Now we've voted Brexit we need to believe in our country &amp; back British goods, industry &amp; workers.Don't let remaine… ",404670944,en,London,,2016-10-15 02:23:41.376749,2016-10-15 02:23:41
5834,"RT @michaelkeyes: Don't trust the polls: 
They were wrong about Reagan
They were wrong about the 2014 midterms
They were wrong about Brexit…",3196751539,en,Pacific Time (US & Canada),,2016-10-15 02:23:47.629571,2016-10-15 02:23:47
5835,RT @Artifactorficti: I'm sure the mail will run this as their headline tomorrow .... https://t.co/4M3GzN8dww,2233963072,en,,,2016-10-15 02:23:49.276995,2016-10-15 02:23:49
5836,"RT @Mark_Beech: Bentley, Astons, 10 Jaguar E-Types sell as Brexit boosts auction @handhauctions @artinfodotcom... https://t.co/JlJKk4Jyn6",3257752616,en,,,2016-10-15 02:23:51.917177,2016-10-15 02:23:51
5837,"RT @EtonOldBoys: So, The Pound has totally collapsed, at least we are £350m a week better Off, and we have loads of new hospitals… ",68412823,en,London,,2016-10-15 02:23:56.093863,2016-10-15 02:23:55
5838,"RT @HypnoticCommand: I want ALL European Criminals OUT of the UK, permanently. #Brexit #GetThemOutForever  @AmberRudd_MP @BorisJohnson",3048809214,en,International Date Line West,,2016-10-15 02:23:56.331137,2016-10-15 02:23:56
5839,"RT @ereguly: After #Brexit, all signs point to #Ireland being next to leave EU https://t.co/uXZZaeNGYV",83719809,en,Mexico City,,2016-10-15 02:24:00.446584,2016-10-15 02:24:00
5840,RT @eddonegan: Please RT and pin to your profiles! #Brexit #immigration #EU #LawAndOrder #Decline @realDonaldTrump https://t.co/xXS9l2bmfu,2258837632,en,,,2016-10-15 02:24:07.672636,2016-10-15 02:24:07
5841,"RT @RickPoleway: Rabid #Brexit liar Redwood pins fascist colours to mast! Threats!!

@VoteLeaveWatch
@RCorbettMEP
@timfarron 

https://t.co…",2233963072,en,,,2016-10-15 02:24:12.175215,2016-10-15 02:24:12
5842,RT @ReutersWorld: Theresa May rejects suggestion by EU's Tusk that #Brexit may not happen - spokeswoman:  https://t.co/ya635gLv78 https://t…,1488977785,en,,,2016-10-15 03:20:29.866498,2016-10-15 03:20:29
5843,"RT @Mark_Beech: Bentley, Astons, 10 Jaguar E-Types sell as Brexit boosts auction @handhauctions @artinfodotcom... https://t.co/JlJKk4Jyn6",3257981478,en,,,2016-10-15 03:20:32.276204,2016-10-15 03:20:32
5844,RT @JamesBlunt: Today is the 950th anniversary of my family’s arrival in England as illegal immigrants and I still don’t feel welcome. #Bre…,101678175,en,Hong Kong,,2016-10-15 03:20:50.718514,2016-10-15 03:20:50
5845,RT @sikorskiradek: British talk of Brexit as regaining independence from EU is somewhat silly. Some of us in Europe really did fight with f…,746985479992709120,en,,,2016-10-15 03:20:51.155204,2016-10-15 03:20:50
5846,RT @irinamatlock: @realDonaldTrump @fje600 WAKE UP AMERICA! LET'S MAKE NOV.8 USA's BREXIT! VOTE TRUMP! VOTE ELITES OUT OF WASHINGTON! VOTE…,755534717617831938,en,,,2016-10-15 03:20:52.104044,2016-10-15 03:20:51
5847,"RT @MarionWotton: Brilliant! Huge respect for @thatginamiller for taking a stand for UK democracy 

https://t.co/2qY7fDPUBR",81448256,en,,,2016-10-15 03:20:53.534662,2016-10-15 03:20:53
5848,"RT @Mark_Beech: Bentley, Astons, 10 Jaguar E-Types sell as Brexit boosts auction @handhauctions @artinfodotcom... https://t.co/JlJKk4Jyn6",2197082592,en,Kuala Lumpur,,2016-10-15 03:20:57.598485,2016-10-15 03:20:57
5849,RT @IanDunt: Yes sack him! And then sack the clouds for raining on us. https://t.co/MDvC5FqNJk,128581186,en,London,,2016-10-15 03:20:59.365929,2016-10-15 03:20:59
